Station_ID,Lat,Long,Elev,State,Name 
USC00057309,38.8417 ,104.9742 ,758.4 ,CO,RUXTON PARK                    
USC00057433,37.6500 ,105.8000 ,297.0 ,CO,SAN LUIS LAKES 3W              
USC00057560,39.5719 ,103.2922 ,524.0 ,CO,SHAW 4ENE                      
USC00057848,40.4725 ,106.4475 ,555.7 ,CO,SPICER                         
USC00058008,39.3047 ,102.6003 ,340.8 ,CO,STRATTON                       
USC00058212,39.3333 ,106.3333 ,126.0 ,CO,TENNESSEE PASS                 
USC00058468,37.1333 ,103.3000 ,709.9 ,CO,TROY 1 SE                      
USC00058613,39.9489 ,102.2456 ,171.3 ,CO,VERNON 4E                      
USC00058860,37.4297 ,106.0317 ,317.4 ,CO,WAVERLY 1W                     
USC00058995,39.7750 ,105.1169 ,645.3 ,CO,WHEAT RIDGE 2                  
USC00059181,37.4744 ,106.7906 ,243.1 ,CO,WOLF CREEK PASS 1 E            
USC00059295,40.1239 ,102.7214 ,260.0 ,CO,YUMA                           
USC00060808,41.2003 ,-73.1569 , 21.3 ,CT,BRIDGEPORT-SUCCESS HILL        
USC00061689,41.8000 ,-72.3500 ,146.3 ,CT,COVENTRY                       
USC00062760,42.0281 ,-72.5750 , 41.1 ,CT,ENFIELD                        
USC00063989,41.4000 ,-72.1833 , 54.9 ,CT,LAKE KONOMOC                   
USC00065077,41.4078 ,-72.9028 , 54.9 ,CT,MT CARMEL                      
USC00065664,41.7667 ,-73.4333 ,139.9 ,CT,NORTH KENT                     
USC00066597,41.5000 ,-72.9500 ,128.0 ,CT,PROSPECT                       
USC00067157,41.2500 ,-73.3500 , 91.4 ,CT,SAUGATUCK RSVR                 
USC00067970,41.1247 ,-73.5475 , 57.9 ,CT,STAMFORD 5 N                   
USC00068835,41.7333 ,-73.3333 ,310.9 ,CT,WARREN                         
USC00069508,41.7333 ,-72.9500 ,177.1 ,CT,WHIGVILLE RSVR                 
USC00072625,39.5667 ,-75.5833 ,  3.0 ,DE,DELAWARE CY REEDY POIN         
USC00076102,38.8203 ,-75.2030 ,  1.2 ,DE,MILTON                         
USC00080211,29.7258 ,-85.0206 ,  6.1 ,FL,APALACHICOLA  AIRPORT          
USC00080531,30.1667 ,-85.7167 ,  2.7 ,FL,BAY POINT                      
USC00080758,28.5500 ,-81.1167 , 19.8 ,FL,BITHLO                         
USC00081020,30.4181 ,-84.9861 , 48.8 ,FL,BRISTOL                        
USC00081305,25.1500 ,-80.9333 ,999.9 ,FL,FLAMINGO RS                    
USC00081601,30.4647 ,-85.1992 , 38.1 ,FL,CLARKSVILLE 2 N                
USC00081800,26.0472 ,-80.2839 ,  3.4 ,FL,COOPER CITY                    
USC00082200,28.1000 ,-80.9000 , 14.9 ,FL,DEER PARK                      
USC00082850,25.8489 ,-81.3897 ,  1.5 ,FL,EVERGLADES                     
USC00083168,26.1408 ,-80.1061 ,  1.2 ,FL,FT LAUDERDALE BEACH            
USC00083571,27.8000 ,-81.2000 , 14.3 ,FL,GRAPE HAMMOCK                  
USC00084075,28.0500 ,-81.0500 , 21.0 ,FL,HOLOPAW 6 SE                   
USC00084327,29.4500 ,-82.1000 , 21.0 ,FL,ISLAND GROVE                   
USC00084571,24.5500 ,-81.7833 ,  1.8 ,FL,KEY W WFO                      
USC00084771,28.5333 ,-81.4667 , 36.9 ,FL,LAKE HIAWASSEE                 
USC00085182,26.6833 ,-80.2667 ,  4.3 ,FL,LOXAHATCHEE                    
USC00085391,29.6700 ,-81.2150 ,  1.5 ,FL,MARINELAND                     
USC00085662,29.7167 ,-82.0500 , 44.2 ,FL,MELROSE                        
USC00085879,30.4922 ,-83.7833 , 29.9 ,FL,MONTICELLO 5 SE                
USC00086078,26.1653 ,-81.6842 , 12.2 ,FL,NAPLES                         
USC00086406,25.8603 ,-81.0331 ,  2.4 ,FL,OASIS RS                       
USC00086584,28.9333 ,-81.3000 , 15.8 ,FL,ORANGE CITY                    
USC00086761,28.0394 ,-80.7172 ,  7.9 ,FL,PALM BAY                       
USC00086988,25.9297 ,-80.4539 ,  3.0 ,FL,PENNSUCO 5 WNW                 
USC00087205,28.0236 ,-82.1422 , 36.6 ,FL,PLANT CITY                     
USC00087429,30.5497 ,-84.5836 , 74.7 ,FL,QUINCY 3 SSW                   
USC00087838,29.0333 ,-81.3833 ,  6.1 ,FL,ST. FRANCIS                    
USC00088024,27.3333 ,-82.4667 ,  9.1 ,FL,SARASOTA 5 E                   
USC00088527,29.9333 ,-82.1000 , 49.4 ,FL,STARKE                         
USC00088775,25.7667 ,-80.4500 ,  3.0 ,FL,TAMIAMI CANAL                  
USC00089048,27.8000 ,-81.1833 , 18.3 ,FL,TURKEY HAMMOCK                 
USC00089520,26.7167 ,-80.0500 ,  6.1 ,FL,WEST PALM BEACH                
USC00090041,34.3667 ,-84.9333 ,213.4 ,GA,ADAIRSVILLE                    
USC00090219,34.1014 ,-84.3506 ,346.9 ,GA,ALPHARETTA 4 SSW               
USC00090432,33.9167 ,-83.3500 ,210.0 ,GA,ATHENS COLLEGE OF AG           
USC00090660,33.0500 ,-84.1500 ,265.2 ,GA,BARNESVILLE                    
USC00091029,34.8833 ,-84.2833 ,476.1 ,GA,BLUE RIDGE RESVR DAM           
USC00091413,34.7833 ,-83.5500 ,540.1 ,GA,BURTON DAM                     
USC00091520,34.7000 ,-83.6333 , 92.0 ,GA,CAMP WHEELER                   
USC00091727,31.0458 ,-83.3917 , 61.0 ,GA,CECIL                          
USC00091982,34.8878 ,-83.3967 ,598.9 ,GA,CLAYTON 1 SSW                  
USC00092238,31.0167 ,-83.8667 , 76.2 ,GA,COOLIDGE                       
USC00092429,34.4397 ,-85.1033 ,188.1 ,GA,CURRYVILLE 3 W                 
USC00092583,34.3500 ,-84.1333 ,338.3 ,GA,DAWSONVILLE WB                 
USC00092770,33.7500 ,-82.3333 ,128.0 ,GA,DOUBLE BRANCHES                
USC00093028,31.5664 ,-84.7339 , 89.6 ,GA,EDISON                         
USC00093363,34.1167 ,-84.3167 ,320.0 ,GA,FIELDS CROSS ROADS             
USC00093544,32.5667 ,-83.8667 ,149.0 ,GA,FT VALLEY 2 E                  
USC00093782,32.6000 ,-85.0833 ,136.9 ,GA,GOAT ROCK                      
USC00094070,33.2333 ,-84.5500 ,249.9 ,GA,HARALSON                       
USC00094279,34.9500 ,-83.7667 ,595.0 ,GA,HIAWASSEE                      
USC00094648,34.4758 ,-84.4461 ,446.5 ,GA,JASPER 1 NNW                   
USC00094862,32.7128 ,-82.5414 , 94.8 ,GA,KITE                           
USC00095204,33.8000 ,-82.4667 ,146.3 ,GA,LINCOLNTON                     
USC00095438,32.8386 ,-83.6203 , 82.3 ,GA,MACON                          
USC00095666,33.4522 ,-84.0678 ,245.4 ,GA,MCDONOUGH                      
USC00095909,31.2742 ,-82.6047 , 47.5 ,GA,MILLWOOD 3 E                   
USC00096087,31.1769 ,-83.7492 ,103.6 ,GA,MOULTRIE 2 ESE                 
USC00096266,34.7333 ,-83.9167 ,007.1 ,GA,NEEL GAP                       
USC00096600,33.8167 ,-84.4833 ,246.9 ,GA,OAKDALE                        
USC00097087,32.0467 ,-84.3711 ,152.4 ,GA,PLAINS SW GA EXP STN           
USC00097455,32.5333 ,-84.1000 ,132.6 ,GA,REYNOLDS                       
USC00097808,31.3981 ,-81.2808 ,  3.0 ,GA,SAPELO IS                      
USC00098271,30.7644 ,-82.9000 , 42.7 ,GA,STATENVILLE 6 NE               
USC00098504,34.9667 ,-84.2167 ,548.9 ,GA,SWEET GUM                      
USC00098703,31.4461 ,-83.4767 ,115.8 ,GA,TIFTON                         
USC00098964,30.8333 ,-83.3000 , 70.1 ,GA,VALDOSTA                       
USC00099169,33.8731 ,-83.4361 ,228.6 ,GA,WATKINSVILLE ARS               
USC00099506,32.9783 ,-84.5983 ,222.5 ,GA,WOODBURY                       
USC00100282,43.3572 ,115.4522 ,183.2 ,ID,ANDERSON DAM                   
USC00100528,47.2533 ,115.9203 ,729.7 ,ID,AVERY RS #2                    
USC00100864,44.5000 ,111.2667 ,962.9 ,ID,BIG SPRINGS                    
USC00101018,43.5253 ,116.0542 ,865.6 ,ID,BOISE LUCKY PEAK DAM           
USC00101177,44.7333 ,116.8167 ,188.7 ,ID,BROWNLEE                       
USC00101313,44.4000 ,112.1833 ,737.4 ,ID,BURNSIDE                       
USC00101551,42.5503 ,114.8661 ,165.9 ,ID,CASTLEFORD 2 N                 
USC00101881,43.8500 ,111.2667 ,800.1 ,ID,CLEMENTSVILLE 4 SE             
USC00102159,46.0336 ,116.3919 ,202.4 ,ID,COTTONWOOD 2 WSW               
USC00102392,44.4622 ,115.5817 ,813.0 ,ID,DEADWOOD LODGE                 
USC00102577,45.5697 ,115.4528 ,749.6 ,ID,DIXIE N                        
USC00102892,46.7822 ,116.1797 ,873.6 ,ID,ELK RVR                        
USC00103143,46.0931 ,115.5356 ,475.5 ,ID,FENN RS                        
USC00103498,42.4667 ,111.3833 ,830.6 ,ID,GEORGETOWN                     
USC00103780,45.8333 ,115.9333 ,685.8 ,ID,GRANGEVILLE 11 SE              
USC00103932,42.8114 ,114.9239 ,883.0 ,ID,HAGERMAN 2 SW                  
USC00104268,43.2994 ,115.0733 ,554.5 ,ID,HILL CITY 1 W                  
USC00104455,43.5139 ,112.0125 ,445.4 ,ID,IDAHO FALLS - KIFI             
USC00104793,46.2300 ,116.0339 ,368.8 ,ID,KAMIAH                         
USC00105043,43.4833 ,116.3500 ,846.1 ,ID,KUNA 3 E                       
USC00105205,44.8667 ,113.5500 ,999.9 ,ID,LEMHI                          
USC00105420,44.0833 ,115.5667 ,179.9 ,ID,LOWMAN 3 E                     
USC00105567,42.3061 ,113.3689 ,378.0 ,ID,MALTA                          
USC00105910,43.4000 ,112.8333 ,531.6 ,ID,MIDWAY                         
USC00106174,43.1261 ,115.7119 ,957.1 ,ID,MTN HOME                       
USC00106375,43.6333 ,115.8000 ,914.4 ,ID,NEVINS RANCH                   
USC00106590,44.1333 ,116.2833 ,911.4 ,ID,OLA 4 S                        
USC00106930,42.7500 ,112.0333 ,615.1 ,ID,PEBBLE                         
USC00107210,42.8750 ,112.4444 ,359.4 ,ID,POCATELLO CITY                 
USC00107346,42.0933 ,111.8825 ,438.4 ,ID,PRESTON                        
USC00107563,45.7075 ,115.3444 ,325.9 ,ID,RED RIVER RS                   
USC00107706,45.3542 ,116.3950 ,626.7 ,ID,RIGGINS                        
USC00107968,42.6042 ,113.7575 ,280.2 ,ID,RUPERT 3 WSW                   
USC00108246,46.0081 ,114.8442 ,786.4 ,ID,SELWAY LODGE                   
USC00108535,42.6514 ,111.5833 ,780.6 ,ID,SODA SPRINGS AP                
USC00108818,43.8867 ,111.7367 ,501.1 ,ID,SUGAR CITY                     
USC00109119,42.0833 ,115.1500 ,664.2 ,ID,THREE CREEK                    
USC00109560,45.2658 ,115.6789 ,800.5 ,ID,WARREN                         
USC00109846,46.2381 ,116.6233 ,210.7 ,ID,WINCHESTER                     
USC00110137,38.8664 ,-90.1464 ,132.6 ,IL,ALTON MELVIN PRICE L&D         
USC00110286,41.8500 ,-89.2667 ,253.0 ,IL,ASHTON                         
USC00110445,39.6833 ,-91.0500 ,217.0 ,IL,BARRY                          
USC00110670,38.8369 ,-87.6286 ,142.3 ,IL,BIRDS 2E                       
USC00111083,39.8564 ,-89.4161 ,182.9 ,IL,BUFFALO                        
USC00111290,38.6308 ,-89.3658 ,152.7 ,IL,CARLYLE RSVR                   
USC00111436,39.4761 ,-88.1653 ,213.4 ,IL,CHARLESTON                     
USC00111532,41.9667 ,-87.6667 ,198.1 ,IL,CHICAGO LAKEVIEW PUMP          
USC00111577,41.7372 ,-87.7775 ,189.0 ,IL,CHICAGO MIDWAY AP 3SW          
USC00111767,40.0167 ,-91.1667 ,999.9 ,IL,COATSBURG                      
USC00112011,41.4492 ,-87.6222 ,202.4 ,IL,CRETE                          
USC00112223,41.9342 ,-88.7756 ,266.1 ,IL,DE KALB                        
USC00112470,41.9058 ,-88.2556 ,231.3 ,IL,DUPAGE AIRPORT                 
USC00112679,38.8100 ,-90.0031 ,152.4 ,IL,EDWARDSVILLE 2 W               
USC00112800,38.9500 ,-90.3500 ,192.0 ,IL,ELSAH PRINCIPIA COL            
USC00113058,39.5514 ,-88.8069 ,213.4 ,IL,FINDLAY 2NW                    
USC00113304,37.8500 ,-88.6333 ,128.0 ,IL,GALATIA 1 W                    
USC00113482,37.4333 ,-88.6667 ,146.0 ,IL,DIXON SPRINGS AGR CTR          
USC00113693,38.8664 ,-89.4050 ,164.9 ,IL,GREENVILLE                     
USC00113879,37.7408 ,-88.5244 ,111.3 ,IL,HARRISBURG                     
USC00114078,39.1397 ,-88.1906 ,152.4 ,IL,HIDALGO 3SW                    
USC00114355,41.4256 ,-91.0094 ,167.6 ,IL,ILLINOIS CITY DAM 16           
USC00114598,41.1333 ,-87.9333 ,192.0 ,IL,KANKAKEE 4 NW                  
USC00114765,40.8667 ,-90.8000 ,214.0 ,IL,KIRKWOOD 3 W                   
USC00114879,42.0919 ,-89.8422 ,253.0 ,IL,LANARK                         
USC00115041,40.6408 ,-88.7808 ,230.1 ,IL,LEXINGTON                      
USC00115111,39.6833 ,-89.8500 ,190.2 ,IL,LOAMI                          
USC00115272,40.5514 ,-89.3339 ,212.1 ,IL,MACKINAW 1N                    
USC00115364,40.0364 ,-88.9542 ,219.5 ,IL,MAROA                          
USC00115515,38.0844 ,-88.5425 ,135.9 ,IL,MCLEANSBORO                    
USC00115763,41.3933 ,-87.7650 ,225.6 ,IL,MONEE RSVR                     
USC00115856,41.2333 ,-89.6667 ,242.3 ,IL,MORSE 2 E                      
USC00115943,38.3483 ,-88.8533 ,149.4 ,IL,MT VERNON 3 NE                 
USC00116074,38.2736 ,-89.9164 ,120.4 ,IL,NEW ATHENS 5 SW                
USC00116281,41.8422 ,-87.9731 ,217.9 ,IL,OAK BROOK 2W                   
USC00116579,39.3686 ,-89.0867 ,198.1 ,IL,PANA                           
USC00116699,40.3750 ,-87.9525 ,222.5 ,IL,PENFIELD 5N                    
USC00116753,41.3503 ,-89.1072 ,189.0 ,IL,PERU                           
USC00116861,39.4500 ,-90.8667 ,143.0 ,IL,PLEASANT HILL                  
USC00117014,41.6753 ,-89.9375 ,184.4 ,IL,PROPHETSTOWN                   
USC00117244,38.3667 ,-89.1833 ,164.9 ,IL,RICHVIEW                       
USC00117375,42.2833 ,-89.0833 ,225.9 ,IL,ROCKFORD                       
USC00117590,40.4536 ,-88.5364 ,243.8 ,IL,SAYBROOK 2N                    
USC00117952,39.9678 ,-87.8228 ,204.8 ,IL,SIDELL 4N                      
USC00118186,39.8361 ,-89.6250 ,177.1 ,IL,SPRINGFIELD #2                 
USC00118248,38.0033 ,-89.6503 ,131.1 ,IL,STEELEVILLE                    
USC00118460,40.3667 ,-90.4333 ,223.1 ,IL,TABLE GROVE                    
USC00118745,40.0833 ,-88.2167 ,225.6 ,IL,URBANA S AGRONOMY FARM         
USC00118990,40.6994 ,-89.4478 ,230.1 ,IL,WASHINGTON 2 W                 
USC00119140,37.9000 ,-88.8000 ,146.0 ,IL,WEST FRANKFORT 8 E             
USC00119816,40.7764 ,-90.0203 ,205.7 ,IL,YATES CITY                     
USC00120177,40.1117 ,-85.7164 ,256.3 ,IN,ANDERSON SEWAGE PLT            
USC00120545,38.8500 ,-86.5000 ,203.9 ,IN,BEDFORD                        
USC00120852,38.0303 ,-87.2736 ,121.9 ,IN,BOONVILLE 1S                   
USC00121187,41.4083 ,-84.8536 ,259.1 ,IN,BUTLER 1 SE                    
USC00121415,40.6628 ,-86.8814 ,213.4 ,IN,CHALMERS                       
USC00121747,39.1661 ,-85.9228 ,185.6 ,IN,COLUMBUS                       
USC00121877,40.0500 ,-86.9167 ,228.9 ,IN,CRAWFORDSVILLE                 
USC00122149,40.6150 ,-86.6661 ,169.5 ,IN,DELPHI 2 N                     
USC00122605,39.0314 ,-86.9372 ,203.9 ,IN,ELLISTON                       
USC00122813,39.2500 ,-87.3833 ,174.0 ,IN,FARMERSBURG                    
USC00123027,41.1000 ,-85.1167 ,225.6 ,IN,FT WAYNE DISPOSAL PLT          
USC00123104,38.8672 ,-87.3083 ,167.6 ,IN,FREELANDVILLE                  
USC00123513,39.6439 ,-86.8767 ,224.0 ,IN,GREENCASTLE 1 W                
USC00123863,38.5000 ,-87.5333 ,121.9 ,IN,HAZELTON GRAVEL PLT            
USC00124176,40.8833 ,-85.5000 ,244.1 ,IN,HUNTINGTON                     
USC00124272,39.7164 ,-86.0678 ,257.6 ,IN,INDIANAPOLIS SE SIDE           
USC00124497,41.4500 ,-85.2272 ,301.8 ,IN,KENDALLVILLE                   
USC00124715,40.2964 ,-86.9028 ,223.1 ,IN,LAFAYETTE 8 S                  
USC00124867,39.5000 ,-85.1833 ,999.9 ,IN,LAUREL                         
USC00125055,41.4311 ,-85.5897 ,282.2 ,IN,LIGONIER 2 S                   
USC00125342,40.5667 ,-85.6667 ,999.9 ,IN,MARION DISPOSAL PLT            
USC00125541,38.7914 ,-86.2097 ,159.7 ,IN,MEDORA 3 SW                    
USC00125827,39.7942 ,-87.3706 ,157.9 ,IN,MONTEZUMA                      
USC00126055,39.1983 ,-85.3153 ,302.7 ,IN,NAPOLEON 1SE                   
USC00126304,39.5500 ,-86.1000 ,239.3 ,IN,NEW WHITELAND                  
USC00126462,40.0667 ,-86.2167 ,243.8 ,IN,NORTHFIELD                     
USC00126801,40.3522 ,-87.5250 ,213.4 ,IN,PENCE 1 SW                     
USC00127083,38.1656 ,-87.7853 ,131.1 ,IN,POSEYVILLE                     
USC00127298,40.9239 ,-87.1753 ,192.0 ,IN,RENSSELAER                     
USC00127522,39.7594 ,-87.2269 ,209.7 ,IN,ROCKVILLE                      
USC00127875,38.6886 ,-85.7850 ,173.7 ,IN,SCOTTSBURG                     
USC00128295,39.2833 ,-86.7667 ,200.9 ,IN,SPENCER WTR WKS                
USC00128610,41.4000 ,-85.7333 ,999.9 ,IN,SYRACUSE                       
USC00128967,37.7953 ,-87.9930 ,103.6 ,IN,J T MYERS LOCKS & DAM          
USC00129112,38.6786 ,-87.4633 ,161.5 ,IN,VINCENNES 4 E                  
USC00129271,41.4931 ,-85.0453 ,286.5 ,IN,WATERLOO 2 NW                  
USC00129605,38.7669 ,-86.6847 ,166.7 ,IN,WILLIAMS 3 SW                  
USC00130021,41.3372 ,-93.4864 ,248.4 ,IA,ACKWORTH 2 SW                  
USC00130157,42.7536 ,-92.8022 ,316.4 ,IA,ALLISON                        
USC00130364,41.4175 ,-95.0042 ,351.1 ,IA,ATLANTIC 1 NE                  
USC00130549,42.0333 ,-94.1333 ,999.9 ,IA,BEAVER 2 NE                    
USC00130807,42.0417 ,-93.8906 ,315.5 ,IA,BOONE                          
USC00131099,41.2039 ,-92.8872 ,222.5 ,IA,BUSSEY 3 WNW                   
USC00131358,40.7333 ,-92.7667 ,299.0 ,IA,CENTERVILLE 5 E                
USC00131635,41.7947 ,-90.2639 ,178.3 ,IA,CLINTON #1                     
USC00131833,40.9883 ,-94.7589 ,362.7 ,IA,CORNING                        
USC00132041,42.7256 ,-94.1953 ,338.3 ,IA,DAKOTA CITY                    
USC00132207,41.6122 ,-93.6200 ,251.5 ,IA,DES MOINES 2ND AVE             
USC00132364,42.5400 ,-90.6461 ,189.0 ,IA,DUBUQUE L&D 11                 
USC00132689,43.1025 ,-94.6833 ,373.4 ,IA,EMMETSBURG                     
USC00133032,42.1575 ,-90.7064 ,213.1 ,IA,FULTON                         
USC00133438,41.2981 ,-94.4561 ,406.6 ,IA,GREENFIELD                     
USC00133590,41.3278 ,-95.2522 ,399.3 ,IA,HANCOCK 7SE                    
USC00133900,42.2803 ,-96.0961 ,335.3 ,IA,HOLLY SPRINGS 1 NW             
USC00134063,41.3664 ,-93.6481 ,281.6 ,IA,INDIANOLA 2W                   
USC00134142,42.5189 ,-93.2536 ,321.6 ,IA,IOWA FALLS                     
USC00134389,40.7356 ,-91.9697 ,191.7 ,IA,KEOSAUQUA                      
USC00134569,42.3000 ,-95.0500 ,378.0 ,IA,LAKE VIEW                      
USC00134863,43.4500 ,-95.8833 ,457.2 ,IA,LITTLE ROCK                    
USC00135086,42.4733 ,-91.4517 ,301.8 ,IA,MANCHESTER #2                  
USC00135198,42.0647 ,-92.9244 ,265.2 ,IA,MARSHALLTOWN                   
USC00135418,42.7000 ,-96.3333 ,420.9 ,IA,MERRILL 4 WSW                  
USC00135638,41.5167 ,-93.1000 ,281.0 ,IA,MONROE                         
USC00135834,41.0833 ,-93.9833 ,999.9 ,IA,MURRAY                         
USC00136062,40.6000 ,-95.2000 ,320.0 ,IA,NORTHBORO                      
USC00136199,42.6800 ,-91.8750 ,355.1 ,IA,OELWEIN 1E                     
USC00136363,42.2833 ,-95.9000 ,331.9 ,IA,OTO                            
USC00136634,41.8306 ,-95.9311 ,326.7 ,IA,PISGAH                         
USC00136945,40.9667 ,-95.4667 ,313.9 ,IA,RED OAK 10 SW                  
USC00137161,42.3969 ,-94.6292 ,364.2 ,IA,ROCKWELL CITY                  
USC00137602,42.7042 ,-92.5906 ,284.4 ,IA,SHELL ROCK 1 SW                
USC00137713,42.5356 ,-96.4108 ,365.8 ,IA,SIOUX CITY PERRY CREEK         
USC00137932,42.4081 ,-93.0731 ,297.2 ,IA,STEAMBOAT ROCK                 
USC00138255,40.8500 ,-94.2000 ,390.1 ,IA,TINGLEY                        
USC00138490,41.5339 ,-93.9503 ,268.2 ,IA,VAN METER                      
USC00138707,42.5314 ,-92.3756 ,263.3 ,IA,WATERLOO SNOW                  
USC00139062,42.4875 ,-93.5414 ,362.7 ,IA,WILLIAMS                       
USC00140117,38.4611 ,-99.0139 ,581.6 ,KS,ALBERT                         
USC00140209,37.5297 ,-95.6744 ,246.9 ,KS,ALTOONA                        
USC00140424,37.4372 ,-96.7669 ,435.9 ,KS,ATLANTA                        
USC00140496,38.7667 ,-95.2000 ,310.9 ,KS,BALDWIN                        
USC00140637,37.6558 ,-96.5353 ,484.6 ,KS,BEAUMONT                       
USC00140782,39.1500 ,-94.7833 ,264.9 ,KS,BETHEL 1 NW                    
USC00140906,38.1000 ,-95.0167 ,336.8 ,KS,BLUE MOUND                     
USC00141104,37.5433 ,-99.6383 ,734.6 ,KS,BUCKLIN                        
USC00141169,38.1833 ,-95.8000 ,335.9 ,KS,BURLINGTON 4 WSW               
USC00141351,38.0211 ,-96.6036 ,463.3 ,KS,CASSODAY 2SE                   
USC00141435,38.9644 ,-97.0119 ,338.6 ,KS,CHAPMAN                        
USC00141559,39.3739 ,-97.1275 ,367.9 ,KS,CLAY CTR                       
USC00141699,39.3925 ,101.0689 ,966.2 ,KS,COLBY 1SW                      
USC00141858,38.3703 ,-96.5483 ,375.5 ,KS,COTTONWOOD FALLS               
USC00142040,38.1167 ,101.2000 ,980.5 ,KS,DEERFIELD 10 NNW               
USC00142213,39.6250 ,100.4233 ,831.8 ,KS,DRESDEN                        
USC00142409,37.0072 ,-96.2722 ,243.8 ,KS,ELGIN                          
USC00142430,37.2775 ,-95.7769 ,258.8 ,KS,ELK CITY LAKE                  
USC00142478,38.6833 ,-97.2333 ,399.3 ,KS,ELMO 1 SW                      
USC00142620,38.9336 ,-95.0931 ,262.7 ,KS,EUDORA 1S                      
USC00142827,39.0572 ,-96.7650 ,323.1 ,KS,FT RILEY                       
USC00142938,38.6367 ,-98.8722 ,597.4 ,KS,GALATIA 4E                     
USC00143072,37.5000 ,-94.8500 ,999.9 ,KS,GIRARD                         
USC00143183,39.1136 ,100.4653 ,857.1 ,KS,GRAINFIELD                     
USC00143331,37.2225 ,-96.0547 ,307.8 ,KS,HALE                           
USC00143523,38.8669 ,-99.3169 ,606.6 ,KS,HAYS                           
USC00143651,39.0000 ,-95.6500 ,310.9 ,KS,HIGHLAND PARK                  
USC00143814,39.6667 ,-95.5833 ,345.0 ,KS,HORTON 3 W                     
USC00143929,38.0900 ,-97.9125 ,469.4 ,KS,HUTCHINSON                     
USC00144025,39.6147 ,-97.8564 ,418.8 ,KS,JAMESTOWN                      
USC00144138,39.0500 ,-96.8333 ,317.0 ,KS,JUNCTION CITY                  
USC00144313,37.6453 ,-98.1250 ,471.5 ,KS,KINGMAN                        
USC00144488,38.4425 ,-95.0792 ,265.2 ,KS,LANE                           
USC00144598,39.8083 ,-98.5583 ,559.9 ,KS,LEBANON                        
USC00144695,37.0308 ,100.9069 ,863.8 ,KS,LIBERAL                        
USC00144739,38.6000 ,-97.6333 ,399.9 ,KS,LINDSBORG 3 NE                 
USC00144893,39.1061 ,-98.6697 ,474.0 ,KS,LURAY 1 SE                     
USC00144982,39.7889 ,-98.2039 ,533.4 ,KS,MANKATO                        
USC00145127,39.7844 ,101.3686 ,025.3 ,KS,MC DONALD                      
USC00145245,39.0167 ,-94.6667 ,317.0 ,KS,MERRIAM                        
USC00145451,39.1044 ,101.0072 ,967.1 ,KS,MONUMENT                       
USC00145628,39.1850 ,-99.0250 ,557.8 ,KS,NATOMA                         
USC00145854,39.8333 ,-99.9000 ,702.0 ,KS,NORTON                         
USC00145989,37.4167 ,100.6833 ,999.9 ,KS,OLD SPRINGFIELD                
USC00146128,38.6133 ,-95.2808 ,276.1 ,KS,OTTAWA                         
USC00146252,38.9667 ,-95.6833 ,999.9 ,KS,PAULINE                        
USC00146435,39.2450 ,-99.3808 ,668.7 ,KS,PLAINVILLE 4WNW                
USC00146549,37.6456 ,-98.7281 ,571.5 ,KS,PRATT                          
USC00146679,39.4564 ,-96.8336 ,356.6 ,KS,RANDOLPH 4 WNW                 
USC00146945,37.0833 ,101.6167 ,999.9 ,KS,ROLLA NEAR                     
USC00147050,38.9617 ,101.1664 ,934.2 ,KS,RUSSELL SPRINGS 3N             
USC00147159,38.8347 ,-97.5928 ,373.1 ,KS,SALINA WX                      
USC00147339,39.9567 ,-96.1061 ,353.0 ,KS,SENECA 8 NW                    
USC00147558,39.5000 ,-96.0333 ,427.0 ,KS,SOLDIER 4 SW                   
USC00147965,37.3797 ,-98.9192 ,509.6 ,KS,SUN CITY                       
USC00148163,39.0667 ,-95.6500 ,259.7 ,KS,TOPEKA                         
USC00148240,38.6550 ,101.6961 ,112.2 ,KS,TRIBUNE 13NNE                  
USC00148340,39.3333 ,-95.4167 ,307.8 ,KS,VALLEY FALLS 2 E               
USC00148503,39.2303 ,-97.0894 ,378.0 ,KS,WAKEFIELD 4 W                  
USC00148720,38.2583 ,-95.4978 ,315.2 ,KS,WESTPHALIA 5N                  
USC00148892,38.4772 ,-95.4703 ,342.3 ,KS,WILLIAMSBURG                   
USC00148988,39.0589 ,101.2439 ,012.9 ,KS,WINONA                         
USC00150020,36.7097 ,-86.8619 ,167.9 ,KY,ADAIRVILLE                     
USC00150246,37.2667 ,-82.4333 ,335.9 ,KY,ASHCAMP                        
USC00150438,37.3167 ,-85.1667 ,999.9 ,KY,BASS 3 SW                      
USC00150619,37.5733 ,-84.2908 ,326.1 ,KY,BEREA COLLEGE                  
USC00150858,37.4667 ,-83.6606 ,231.6 ,KY,BOONEVILLE 1 SE                
USC00150978,39.0500 ,-84.4167 ,153.0 ,KY,BRENT DAM 36                   
USC00151206,36.7667 ,-87.9667 ,116.1 ,KY,CADIZ LOCK E                   
USC00151318,37.2333 ,-83.0333 ,309.1 ,KY,CARR FORK LAKE                 
USC00151531,38.2500 ,-85.7500 ,161.5 ,KY,CHEROKEE PK LOUISVILLE         
USC00151727,36.7583 ,-89.1217 ,131.1 ,KY,COLUMBUS                       
USC00151948,36.5761 ,-88.9356 ,112.2 ,KY,CRUTCHFIELD                    
USC00152131,37.0333 ,-83.0667 ,366.1 ,KY,DELPHIA                        
USC00152374,37.2167 ,-84.9667 ,999.9 ,KY,DUNNVILLE                      
